"Country","Date","Cases","Cases_daily","Deaths","Deaths_daily"
"Ethiopia",2020-03-14,1,0,0,0
"Fiji",2020-03-14,0,0,0,0
"Finland",2020-03-14,225,70,0,0
"France",2020-03-14,4469,808,91,12
"Gabon",2020-03-14,1,1,0,0
"Gambia",2020-03-14,0,0,0,0
"Georgia",2020-03-14,30,5,0,0
"Germany",2020-03-14,4585,910,9,2
"Ghana",2020-03-14,3,3,0,0
"Greece",2020-03-14,228,38,3,2
"Guatemala",2020-03-14,1,1,0,0
"Guinea",2020-03-14,1,0,0,0
"Guyana",2020-03-14,1,0,1,0
"Haiti",2020-03-14,0,0,0,0
"Holy See",2020-03-14,1,0,0,0
"Honduras",2020-03-14,2,0,0,0
"Hungary",2020-03-14,30,11,0,0
"Iceland",2020-03-14,156,22,0,0
"India",2020-03-14,102,20,2,0
"Indonesia",2020-03-14,96,27,5,1
"Iran",2020-03-14,12729,1365,611,97
"Iraq",2020-03-14,110,9,10,1
"Ireland",2020-03-14,129,39,2,1
"Israel",2020-03-14,155,29,0,0
"Italy",2020-03-14,21157,3497,1441,175
"Jamaica",2020-03-14,8,0,0,0
"Japan",2020-03-14,773,72,22,3
"Jordan",2020-03-14,1,0,0,0
"Kazakhstan",2020-03-14,6,2,0,0
"Kenya",2020-03-14,1,0,0,0
"Korea, South",2020-03-14,8086,107,72,6
"Kuwait",2020-03-14,104,24,0,0
"Kyrgyzstan",2020-03-14,0,0,0,0
"Latvia",2020-03-14,26,9,0,0
"Lebanon",2020-03-14,93,16,3,0
"Liberia",2020-03-14,0,0,0,0
"Liechtenstein",2020-03-14,4,3,0,0
"Lithuania",2020-03-14,8,2,0,0
"Luxembourg",2020-03-14,51,17,1,1
"Madagascar",2020-03-14,0,0,0,0
"Malaysia",2020-03-14,238,41,0,0
"Maldives",2020-03-14,10,1,0,0
"Malta",2020-03-14,18,6,0,0
"Mauritania",2020-03-14,1,1,0,0
"Mauritius",2020-03-14,0,0,0,0
"Mexico",2020-03-14,26,14,0,0
"Moldova",2020-03-14,12,6,0,0
"Monaco",2020-03-14,2,0,0,0
"Mongolia",2020-03-14,1,0,0,0
"Montenegro",2020-03-14,0,0,0,0
"Morocco",2020-03-14,17,10,1,0
"Namibia",2020-03-14,2,2,0,0
"Nepal",2020-03-14,1,0,0,0
"Netherlands",2020-03-14,959,155,12,2
"New Zealand",2020-03-14,6,1,0,0
"Nicaragua",2020-03-14,0,0,0,0
"Niger",2020-03-14,0,0,0,0
"Nigeria",2020-03-14,2,0,0,0
"North Macedonia",2020-03-14,14,0,0,0
"Norway",2020-03-14,1090,94,3,3
"Oman",2020-03-14,19,0,0,0
"Pakistan",2020-03-14,31,3,0,0
"Panama",2020-03-14,36,9,1,0
"Papua New Guinea",2020-03-14,0,0,0,0
"Paraguay",2020-03-14,6,0,0,0
"Peru",2020-03-14,38,10,0,0
"Philippines",2020-03-14,111,47,8,3
"Poland",2020-03-14,103,35,3,1
"Portugal",2020-03-14,169,57,0,0
"Qatar",2020-03-14,337,17,0,0
"Romania",2020-03-14,123,34,0,0
"Russia",2020-03-14,59,14,0,0
"Rwanda",2020-03-14,1,1,0,0
"Saint Lucia",2020-03-14,1,1,0,0
"Saint Vincent and the Grenadines",2020-03-14,1,1,0,0
"San Marino",2020-03-14,80,0,5,0
"Saudi Arabia",2020-03-14,103,17,0,0
"Senegal",2020-03-14,10,0,0,0
"Serbia",2020-03-14,46,11,0,0
"Seychelles",2020-03-14,2,2,0,0
"Singapore",2020-03-14,212,12,0,0
"Slovakia",2020-03-14,44,12,0,0
"Slovenia",2020-03-14,181,40,1,1
"Somalia",2020-03-14,0,0,0,0
"South Africa",2020-03-14,38,14,0,0
"Spain",2020-03-14,6391,1159,195,62
"Sri Lanka",2020-03-14,10,4,0,0
"Sudan",2020-03-14,1,0,1,0
"Suriname",2020-03-14,1,1,0,0
"Sweden",2020-03-14,961,147,2,1
"Switzerland",2020-03-14,1359,220,13,2
"Taiwan*",2020-03-14,53,3,1,0
"Tanzania",2020-03-14,0,0,0,0
"Thailand",2020-03-14,82,7,1,0
"Togo",2020-03-14,1,0,0,0
"Trinidad and Tobago",2020-03-14,2,2,0,0
"Tunisia",2020-03-14,18,2,0,0
"Turkey",2020-03-14,5,0,0,0
"Uganda",2020-03-14,0,0,0,0
"Ukraine",2020-03-14,3,0,1,0
"United Arab Emirates",2020-03-14,85,0,0,0
"United Kingdom",2020-03-14,1140,342,21,13
"Uruguay",2020-03-14,4,4,0,0
"US",2020-03-14,2727,548,54,7
"Uzbekistan",2020-03-14,0,0,0,0
"Venezuela",2020-03-14,2,2,0,0
"Vietnam",2020-03-14,53,6,0,0
"Zambia",2020-03-14,0,0,0,0
"Zimbabwe",2020-03-14,0,0,0,0
"Dominica",2020-03-14,0,0,0,0
"Grenada",2020-03-14,0,0,0,0
"Mozambique",2020-03-14,0,0,0,0
"Syria",2020-03-14,0,0,0,0
"Timor-Leste",2020-03-14,0,0,0,0
"Belize",2020-03-14,0,0,0,0
"Laos",2020-03-14,0,0,0,0
"Libya",2020-03-14,0,0,0,0
"West Bank and Gaza",2020-03-14,35,4,0,0
"Guinea-Bissau",2020-03-14,0,0,0,0
"Mali",2020-03-14,0,0,0,0
"Saint Kitts and Nevis",2020-03-14,0,0,0,0
"Kosovo",2020-03-14,0,0,0,0
"Burma",2020-03-14,0,0,0,0
"MS Zaandam",2020-03-14,0,0,0,0
"Botswana",2020-03-14,0,0,0,0
"Burundi",2020-03-14,0,0,0,0
"Sierra Leone",2020-03-14,0,0,0,0
"Malawi",2020-03-14,0,0,0,0
"South Sudan",2020-03-14,0,0,0,0
"Western Sahara",2020-03-14,0,0,0,0
"Sao Tome and Principe",2020-03-14,0,0,0,0
"Yemen",2020-03-14,0,0,0,0
"Afghanistan",2020-03-15,16,5,0,0
"Albania",2020-03-15,42,4,1,0
"Algeria",2020-03-15,48,11,4,1
"Andorra",2020-03-15,1,0,0,0
"Angola",2020-03-15,0,0,0,0
"Antigua and Barbuda",2020-03-15,1,0,0,0
"Argentina",2020-03-15,45,11,2,0
"Armenia",2020-03-15,26,8,0,0
"Austria",2020-03-15,860,205,1,0
"Azerbaijan",2020-03-15,23,8,1,0
"Bahamas",2020-03-15,0,0,0,0
"Bahrain",2020-03-15,214,4,0,0
"Bangladesh",2020-03-15,5,2,0,0
"Barbados",2020-03-15,0,0,0,0
"Belarus",2020-03-15,27,0,0,0
"Belgium",2020-03-15,886,197,4,0
"Benin",2020-03-15,0,0,0,0
"Bhutan",2020-03-15,1,0,0,0
"Bolivia",2020-03-15,10,0,0,0
"Bosnia and Herzegovina",2020-03-15,24,6,0,0
"Brazil",2020-03-15,162,11,0,0
"Brunei",2020-03-15,50,10,0,0
"Bulgaria",2020-03-15,51,10,2,0
"Burkina Faso",2020-03-15,3,1,0,0
"Cabo Verde",2020-03-15,0,0,0,0
"Cambodia",2020-03-15,7,0,0,0
"Cameroon",2020-03-15,2,0,0,0
"Central African Republic",2020-03-15,1,1,0,0
"Chad",2020-03-15,0,0,0,0
"Chile",2020-03-15,74,13,0,0
"Colombia",2020-03-15,34,12,0,0
"Congo (Brazzaville)",2020-03-15,1,1,0,0
"Congo (Kinshasa)",2020-03-15,2,0,0,0
"Costa Rica",2020-03-15,27,1,0,0
"Cote d'Ivoire",2020-03-15,1,0,0,0
"Croatia",2020-03-15,49,11,0,0
"Diamond Princess",2020-03-15,706,0,7,0
"Cuba",2020-03-15,4,0,0,0
"Cyprus",2020-03-15,26,0,0,0
"Czechia",2020-03-15,253,64,0,0
"Denmark",2020-03-15,864,37,2,1
"Djibouti",2020-03-15,0,0,0,0
"Dominican Republic",2020-03-15,11,0,0,0
"Ecuador",2020-03-15,28,0,2,0
"Egypt",2020-03-15,110,1,2,0
"El Salvador",2020-03-15,0,0,0,0
"Equatorial Guinea",2020-03-15,1,1,0,0
"Eritrea",2020-03-15,0,0,0,0
"Estonia",2020-03-15,171,56,0,0
"Eswatini",2020-03-15,1,0,0,0
"Ethiopia",2020-03-15,1,0,0,0
"Fiji",2020-03-15,0,0,0,0
"Finland",2020-03-15,244,19,0,0
"France",2020-03-15,4499,30,91,0
"Gabon",2020-03-15,1,0,0,0
"Gambia",2020-03-15,0,0,0,0
"Georgia",2020-03-15,33,3,0,0
"Germany",2020-03-15,5795,1210,11,2
"Ghana",2020-03-15,6,3,0,0
"Greece",2020-03-15,331,103,4,1
"Guatemala",2020-03-15,1,0,0,0
"Guinea",2020-03-15,1,0,0,0
"Guyana",2020-03-15,4,3,1,0
"Haiti",2020-03-15,0,0,0,0
"Holy See",2020-03-15,1,0,0,0
"Honduras",2020-03-15,3,1,0,0
"Hungary",2020-03-15,32,2,1,1
"Iceland",2020-03-15,171,15,5,5
"India",2020-03-15,113,11,2,0
"Indonesia",2020-03-15,117,21,5,0
"Iran",2020-03-15,13938,1209,724,113
"Iraq",2020-03-15,116,6,10,0
"Ireland",2020-03-15,129,0,2,0
"Israel",2020-03-15,213,58,0,0
"Italy",2020-03-15,24747,3590,1809,368
"Jamaica",2020-03-15,10,2,0,0
"Japan",2020-03-15,839,66,22,0
"Jordan",2020-03-15,8,7,0,0
"Kazakhstan",2020-03-15,9,3,0,0
"Kenya",2020-03-15,3,2,0,0
"Korea, South",2020-03-15,8162,76,75,3
"Kuwait",2020-03-15,112,8,0,0
"Kyrgyzstan",2020-03-15,0,0,0,0
"Latvia",2020-03-15,30,4,0,0
"Lebanon",2020-03-15,110,17,3,0
"Liberia",2020-03-15,0,0,0,0
"Liechtenstein",2020-03-15,4,0,0,0
"Lithuania",2020-03-15,12,4,0,0
"Luxembourg",2020-03-15,59,8,1,0
"Madagascar",2020-03-15,0,0,0,0
"Malaysia",2020-03-15,428,190,0,0
"Maldives",2020-03-15,13,3,0,0
"Malta",2020-03-15,21,3,0,0
"Mauritania",2020-03-15,1,0,0,0
"Mauritius",2020-03-15,0,0,0,0
"Mexico",2020-03-15,41,15,0,0
"Moldova",2020-03-15,23,11,0,0
"Monaco",2020-03-15,2,0,0,0
"Mongolia",2020-03-15,1,0,0,0
"Montenegro",2020-03-15,0,0,0,0
"Morocco",2020-03-15,28,11,1,0
"Namibia",2020-03-15,2,0,0,0
"Nepal",2020-03-15,1,0,0,0
"Netherlands",2020-03-15,1135,176,20,8
"New Zealand",2020-03-15,8,2,0,0
"Nicaragua",2020-03-15,0,0,0,0
"Niger",2020-03-15,0,0,0,0
"Nigeria",2020-03-15,2,0,0,0
"North Macedonia",2020-03-15,14,0,0,0
"Norway",2020-03-15,1221,131,3,0
"Oman",2020-03-15,22,3,0,0
"Pakistan",2020-03-15,53,22,0,0
"Panama",2020-03-15,43,7,1,0
"Papua New Guinea",2020-03-15,0,0,0,0
"Paraguay",2020-03-15,6,0,0,0
"Peru",2020-03-15,43,5,0,0
"Philippines",2020-03-15,140,29,11,3
"Poland",2020-03-15,119,16,3,0
"Portugal",2020-03-15,245,76,0,0
"Qatar",2020-03-15,401,64,0,0
"Romania",2020-03-15,131,8,0,0
"Russia",2020-03-15,63,4,0,0
"Rwanda",2020-03-15,1,0,0,0
"Saint Lucia",2020-03-15,2,1,0,0
"Saint Vincent and the Grenadines",2020-03-15,1,0,0,0
"San Marino",2020-03-15,101,21,5,0
"Saudi Arabia",2020-03-15,103,0,0,0
"Senegal",2020-03-15,24,14,0,0
"Serbia",2020-03-15,48,2,0,0
"Seychelles",2020-03-15,2,0,0,0
"Singapore",2020-03-15,226,14,0,0
"Slovakia",2020-03-15,54,10,0,0
"Slovenia",2020-03-15,219,38,1,0
"Somalia",2020-03-15,0,0,0,0
"South Africa",2020-03-15,51,13,0,0
"Spain",2020-03-15,7798,1407,289,94
"Sri Lanka",2020-03-15,18,8,0,0
"Sudan",2020-03-15,1,0,1,0
"Suriname",2020-03-15,1,0,0,0
"Sweden",2020-03-15,1022,61,3,1
"Switzerland",2020-03-15,2200,841,14,1
"Taiwan*",2020-03-15,59,6,1,0
"Tanzania",2020-03-15,0,0,0,0
"Thailand",2020-03-15,114,32,1,0
"Togo",2020-03-15,1,0,0,0
"Trinidad and Tobago",2020-03-15,2,0,0,0
"Tunisia",2020-03-15,18,0,0,0
"Turkey",2020-03-15,6,1,0,0
"Uganda",2020-03-15,0,0,0,0
"Ukraine",2020-03-15,3,0,1,0
"United Arab Emirates",2020-03-15,98,13,0,0
"United Kingdom",2020-03-15,1140,0,21,0
"Uruguay",2020-03-15,4,0,0,0
"US",2020-03-15,3499,772,63,9
"Uzbekistan",2020-03-15,1,1,0,0
"Venezuela",2020-03-15,10,8,0,0
"Vietnam",2020-03-15,56,3,0,0
"Zambia",2020-03-15,0,0,0,0
"Zimbabwe",2020-03-15,0,0,0,0
"Dominica",2020-03-15,0,0,0,0
"Grenada",2020-03-15,0,0,0,0
"Mozambique",2020-03-15,0,0,0,0
"Syria",2020-03-15,0,0,0,0
"Timor-Leste",2020-03-15,0,0,0,0
"Belize",2020-03-15,0,0,0,0
"Laos",2020-03-15,0,0,0,0
"Libya",2020-03-15,0,0,0,0
"West Bank and Gaza",2020-03-15,38,3,0,0
"Guinea-Bissau",2020-03-15,0,0,0,0
"Mali",2020-03-15,0,0,0,0
"Saint Kitts and Nevis",2020-03-15,0,0,0,0
"Kosovo",2020-03-15,0,0,0,0
"Burma",2020-03-15,0,0,0,0
"MS Zaandam",2020-03-15,0,0,0,0
"Botswana",2020-03-15,0,0,0,0
"Burundi",2020-03-15,0,0,0,0
"Sierra Leone",2020-03-15,0,0,0,0
"Malawi",2020-03-15,0,0,0,0
"South Sudan",2020-03-15,0,0,0,0
"Western Sahara",2020-03-15,0,0,0,0
"Sao Tome and Principe",2020-03-15,0,0,0,0
"Yemen",2020-03-15,0,0,0,0
"Afghanistan",2020-03-16,21,5,0,0
"Albania",2020-03-16,51,9,1,0
"Algeria",2020-03-16,54,6,4,0
"Andorra",2020-03-16,2,1,0,0
"Angola",2020-03-16,0,0,0,0
"Antigua and Barbuda",2020-03-16,1,0,0,0
"Argentina",2020-03-16,56,11,2,0
"Armenia",2020-03-16,52,26,0,0
"Austria",2020-03-16,1018,158,3,2
"Azerbaijan",2020-03-16,28,5,1,0
"Bahamas",2020-03-16,1,1,0,0
"Bahrain",2020-03-16,214,0,1,1
"Bangladesh",2020-03-16,8,3,0,0
"Barbados",2020-03-16,0,0,0,0
"Belarus",2020-03-16,36,9,0,0
"Belgium",2020-03-16,1058,172,5,1
"Benin",2020-03-16,1,1,0,0
"Bhutan",2020-03-16,1,0,0,0
"Bolivia",2020-03-16,11,1,0,0
"Bosnia and Herzegovina",2020-03-16,25,1,0,0
"Brazil",2020-03-16,200,38,0,0
"Brunei",2020-03-16,54,4,0,0
"Bulgaria",2020-03-16,52,1,2,0
"Burkina Faso",2020-03-16,15,12,0,0
"Cabo Verde",2020-03-16,0,0,0,0
"Cambodia",2020-03-16,7,0,0,0
"Cameroon",2020-03-16,4,2,0,0
"Central African Republic",2020-03-16,1,0,0,0
"Chad",2020-03-16,0,0,0,0
"Chile",2020-03-16,155,81,0,0
"Colombia",2020-03-16,54,20,0,0
"Congo (Brazzaville)",2020-03-16,1,0,0,0
"Congo (Kinshasa)",2020-03-16,2,0,0,0
"Costa Rica",2020-03-16,35,8,0,0
"Cote d'Ivoire",2020-03-16,1,0,0,0
"Croatia",2020-03-16,57,8,0,0
"Diamond Princess",2020-03-16,706,0,7,0
"Cuba",2020-03-16,4,0,0,0
"Cyprus",2020-03-16,33,7,0,0
"Czechia",2020-03-16,298,45,0,0
"Denmark",2020-03-16,914,50,3,1
"Djibouti",2020-03-16,0,0,0,0
"Dominican Republic",2020-03-16,11,0,0,0
"Ecuador",2020-03-16,37,9,2,0
"Egypt",2020-03-16,150,40,2,0
"El Salvador",2020-03-16,0,0,0,0
"Equatorial Guinea",2020-03-16,1,0,0,0
"Eritrea",2020-03-16,0,0,0,0
"Estonia",2020-03-16,205,34,0,0
"Eswatini",2020-03-16,1,0,0,0
"Ethiopia",2020-03-16,5,4,0,0
"Fiji",2020-03-16,0,0,0,0
"Finland",2020-03-16,277,33,0,0
"France",2020-03-16,6633,2134,148,57
"Gabon",2020-03-16,1,0,0,0
"Gambia",2020-03-16,0,0,0,0
"Georgia",2020-03-16,33,0,0,0
"Germany",2020-03-16,7272,1477,17,6
"Ghana",2020-03-16,6,0,0,0
"Greece",2020-03-16,331,0,4,0
"Guatemala",2020-03-16,2,1,1,1
"Guinea",2020-03-16,1,0,0,0
"Guyana",2020-03-16,4,0,1,0
"Haiti",2020-03-16,0,0,0,0
"Holy See",2020-03-16,1,0,0,0
"Honduras",2020-03-16,6,3,0,0
"Hungary",2020-03-16,39,7,1,0
"Iceland",2020-03-16,180,9,0,-5
"India",2020-03-16,119,6,2,0
"Indonesia",2020-03-16,134,17,5,0
"Iran",2020-03-16,14991,1053,853,129
"Iraq",2020-03-16,124,8,10,0
"Ireland",2020-03-16,169,40,2,0
"Israel",2020-03-16,218,5,0,0
"Italy",2020-03-16,27980,3233,2158,349
"Jamaica",2020-03-16,10,0,0,0
"Japan",2020-03-16,839,0,27,5
"Jordan",2020-03-16,17,9,0,0
"Kazakhstan",2020-03-16,10,1,0,0
"Kenya",2020-03-16,3,0,0,0
"Korea, South",2020-03-16,8236,74,75,0
"Kuwait",2020-03-16,123,11,0,0
"Kyrgyzstan",2020-03-16,0,0,0,0
"Latvia",2020-03-16,34,4,0,0
"Lebanon",2020-03-16,110,0,3,0
"Liberia",2020-03-16,1,1,0,0
"Liechtenstein",2020-03-16,4,0,0,0
"Lithuania",2020-03-16,17,5,0,0
"Luxembourg",2020-03-16,77,18,1,0
"Madagascar",2020-03-16,0,0,0,0
"Malaysia",2020-03-16,566,138,0,0
"Maldives",2020-03-16,13,0,0,0
"Malta",2020-03-16,30,9,0,0
"Mauritania",2020-03-16,1,0,0,0
"Mauritius",2020-03-16,0,0,0,0
"Mexico",2020-03-16,53,12,0,0
"Moldova",2020-03-16,23,0,0,0
"Monaco",2020-03-16,7,5,0,0
"Mongolia",2020-03-16,1,0,0,0
"Montenegro",2020-03-16,0,0,0,0
"Morocco",2020-03-16,29,1,1,0
"Namibia",2020-03-16,2,0,0,0
"Nepal",2020-03-16,1,0,0,0
"Netherlands",2020-03-16,1413,278,24,4
"New Zealand",2020-03-16,8,0,0,0
"Nicaragua",2020-03-16,0,0,0,0
"Niger",2020-03-16,0,0,0,0
"Nigeria",2020-03-16,2,0,0,0
"North Macedonia",2020-03-16,18,4,0,0
"Norway",2020-03-16,1333,112,3,0
"Oman",2020-03-16,22,0,0,0
"Pakistan",2020-03-16,136,83,0,0
"Panama",2020-03-16,55,12,1,0
"Papua New Guinea",2020-03-16,0,0,0,0
"Paraguay",2020-03-16,8,2,0,0
"Peru",2020-03-16,86,43,0,0
"Philippines",2020-03-16,142,2,12,1
"Poland",2020-03-16,177,58,4,1
"Portugal",2020-03-16,331,86,0,0
"Qatar",2020-03-16,439,38,0,0
"Romania",2020-03-16,158,27,0,0
"Russia",2020-03-16,90,27,0,0
"Rwanda",2020-03-16,5,4,0,0
"Saint Lucia",2020-03-16,2,0,0,0
"Saint Vincent and the Grenadines",2020-03-16,1,0,0,0
"San Marino",2020-03-16,109,8,7,2
"Saudi Arabia",2020-03-16,118,15,0,0
"Senegal",2020-03-16,24,0,0,0
"Serbia",2020-03-16,55,7,0,0
"Seychelles",2020-03-16,3,1,0,0
"Singapore",2020-03-16,243,17,0,0
"Slovakia",2020-03-16,63,9,0,0
"Slovenia",2020-03-16,253,34,1,0
"Somalia",2020-03-16,1,1,0,0
"South Africa",2020-03-16,62,11,0,0
"Spain",2020-03-16,9942,2144,342,53
"Sri Lanka",2020-03-16,28,10,0,0
"Sudan",2020-03-16,1,0,1,0
"Suriname",2020-03-16,1,0,0,0
"Sweden",2020-03-16,1103,81,6,3
"Switzerland",2020-03-16,2200,0,14,0
"Taiwan*",2020-03-16,67,8,1,0
"Tanzania",2020-03-16,1,1,0,0
"Thailand",2020-03-16,147,33,1,0
"Togo",2020-03-16,1,0,0,0
"Trinidad and Tobago",2020-03-16,4,2,0,0
"Tunisia",2020-03-16,20,2,0,0
"Turkey",2020-03-16,18,12,0,0
"Uganda",2020-03-16,0,0,0,0
"Ukraine",2020-03-16,7,4,1,0
"United Arab Emirates",2020-03-16,98,0,0,0
"United Kingdom",2020-03-16,1543,403,55,34
"Uruguay",2020-03-16,8,4,0,0
"US",2020-03-16,4632,1133,85,22
"Uzbekistan",2020-03-16,6,5,0,0
"Venezuela",2020-03-16,17,7,0,0
"Vietnam",2020-03-16,61,5,0,0
"Zambia",2020-03-16,0,0,0,0
"Zimbabwe",2020-03-16,0,0,0,0
"Dominica",2020-03-16,0,0,0,0
"Grenada",2020-03-16,0,0,0,0
"Mozambique",2020-03-16,0,0,0,0
"Syria",2020-03-16,0,0,0,0
"Timor-Leste",2020-03-16,0,0,0,0
"Belize",2020-03-16,0,0,0,0
"Laos",2020-03-16,0,0,0,0
"Libya",2020-03-16,0,0,0,0
"West Bank and Gaza",2020-03-16,38,0,0,0
"Guinea-Bissau",2020-03-16,0,0,0,0
"Mali",2020-03-16,0,0,0,0
"Saint Kitts and Nevis",2020-03-16,0,0,0,0
"Kosovo",2020-03-16,0,0,0,0
"Burma",2020-03-16,0,0,0,0
"MS Zaandam",2020-03-16,0,0,0,0
"Botswana",2020-03-16,0,0,0,0
"Burundi",2020-03-16,0,0,0,0
"Sierra Leone",2020-03-16,0,0,0,0
"Malawi",2020-03-16,0,0,0,0
"South Sudan",2020-03-16,0,0,0,0
"Western Sahara",2020-03-16,0,0,0,0
"Sao Tome and Principe",2020-03-16,0,0,0,0
"Yemen",2020-03-16,0,0,0,0
"Afghanistan",2020-03-17,22,1,0,0
"Albania",2020-03-17,55,4,1,0
"Algeria",2020-03-17,60,6,4,0
"Andorra",2020-03-17,39,37,0,0
"Angola",2020-03-17,0,0,0,0
"Antigua and Barbuda",2020-03-17,1,0,0,0
"Argentina",2020-03-17,68,12,2,0
"Armenia",2020-03-17,78,26,0,0
"Austria",2020-03-17,1332,314,3,0
"Azerbaijan",2020-03-17,28,0,1,0
"Bahamas",2020-03-17,1,0,0,0
"Bahrain",2020-03-17,228,14,1,0
"Bangladesh",2020-03-17,10,2,0,0
"Barbados",2020-03-17,2,2,0,0
"Belarus",2020-03-17,36,0,0,0
"Belgium",2020-03-17,1243,185,10,5
"Benin",2020-03-17,1,0,0,0
"Bhutan",2020-03-17,1,0,0,0
"Bolivia",2020-03-17,11,0,0,0
"Bosnia and Herzegovina",2020-03-17,26,1,0,0
"Brazil",2020-03-17,321,121,1,1
"Brunei",2020-03-17,56,2,0,0
"Bulgaria",2020-03-17,67,15,2,0
"Burkina Faso",2020-03-17,15,0,0,0
"Cabo Verde",2020-03-17,0,0,0,0
"Cambodia",2020-03-17,33,26,0,0
"Cameroon",2020-03-17,10,6,0,0
"Central African Republic",2020-03-17,1,0,0,0
"Chad",2020-03-17,0,0,0,0
"Chile",2020-03-17,201,46,0,0
"Colombia",2020-03-17,65,11,0,0
"Congo (Brazzaville)",2020-03-17,1,0,0,0
"Congo (Kinshasa)",2020-03-17,3,1,0,0
"Costa Rica",2020-03-17,41,6,0,0
"Cote d'Ivoire",2020-03-17,5,4,0,0
"Croatia",2020-03-17,65,8,0,0
"Diamond Princess",2020-03-17,706,0,7,0
"Cuba",2020-03-17,5,1,0,0
"Cyprus",2020-03-17,46,13,0,0
"Czechia",2020-03-17,396,98,0,0
"Denmark",2020-03-17,977,63,4,1
"Djibouti",2020-03-17,0,0,0,0
"Dominican Republic",2020-03-17,21,10,1,1
"Ecuador",2020-03-17,58,21,2,0
"Egypt",2020-03-17,196,46,4,2
"El Salvador",2020-03-17,0,0,0,0
"Equatorial Guinea",2020-03-17,1,0,0,0
"Eritrea",2020-03-17,0,0,0,0
"Estonia",2020-03-17,225,20,0,0
"Eswatini",2020-03-17,1,0,0,0
"Ethiopia",2020-03-17,5,0,0,0
"Fiji",2020-03-17,0,0,0,0
"Finland",2020-03-17,321,44,0,0
"France",2020-03-17,7652,1019,148,0
"Gabon",2020-03-17,1,0,0,0
"Gambia",2020-03-17,1,1,0,0
"Georgia",2020-03-17,34,1,0,0
"Germany",2020-03-17,9257,1985,24,7
"Ghana",2020-03-17,7,1,0,0
"Greece",2020-03-17,387,56,5,1
"Guatemala",2020-03-17,6,4,1,0
"Guinea",2020-03-17,1,0,0,0
"Guyana",2020-03-17,7,3,1,0
"Haiti",2020-03-17,0,0,0,0
"Holy See",2020-03-17,1,0,0,0
"Honduras",2020-03-17,8,2,0,0
"Hungary",2020-03-17,50,11,1,0
"Iceland",2020-03-17,220,40,1,1
"India",2020-03-17,142,23,3,1
"Indonesia",2020-03-17,172,38,5,0
"Iran",2020-03-17,16169,1178,988,135
"Iraq",2020-03-17,154,30,11,1
"Ireland",2020-03-17,223,54,2,0
"Israel",2020-03-17,250,32,0,0
"Italy",2020-03-17,31506,3526,2503,345
"Jamaica",2020-03-17,12,2,0,0
"Japan",2020-03-17,878,39,29,2
"Jordan",2020-03-17,34,17,0,0
"Kazakhstan",2020-03-17,33,23,0,0
"Kenya",2020-03-17,3,0,0,0
"Korea, South",2020-03-17,8320,84,81,6
"Kuwait",2020-03-17,130,7,0,0
"Kyrgyzstan",2020-03-17,0,0,0,0
"Latvia",2020-03-17,49,15,0,0
"Lebanon",2020-03-17,120,10,3,0
"Liberia",2020-03-17,1,0,0,0
"Liechtenstein",2020-03-17,7,3,0,0
"Lithuania",2020-03-17,25,8,0,0
"Luxembourg",2020-03-17,140,63,1,0
"Madagascar",2020-03-17,0,0,0,0
"Malaysia",2020-03-17,673,107,2,2
"Maldives",2020-03-17,13,0,0,0
"Malta",2020-03-17,38,8,0,0
"Mauritania",2020-03-17,1,0,0,0
"Mauritius",2020-03-17,0,0,0,0
"Mexico",2020-03-17,82,29,0,0
"Moldova",2020-03-17,30,7,0,0
"Monaco",2020-03-17,7,0,0,0
"Mongolia",2020-03-17,5,4,0,0
"Montenegro",2020-03-17,2,2,0,0
"Morocco",2020-03-17,38,9,2,1
"Namibia",2020-03-17,2,0,0,0
"Nepal",2020-03-17,1,0,0,0
"Netherlands",2020-03-17,1705,292,43,19
"New Zealand",2020-03-17,12,4,0,0
"Nicaragua",2020-03-17,0,0,0,0
"Niger",2020-03-17,0,0,0,0
"Nigeria",2020-03-17,3,1,0,0
"North Macedonia",2020-03-17,26,8,0,0
"Norway",2020-03-17,1463,130,3,0
"Oman",2020-03-17,24,2,0,0
"Pakistan",2020-03-17,236,100,0,0
"Panama",2020-03-17,69,14,1,0
"Papua New Guinea",2020-03-17,0,0,0,0
"Paraguay",2020-03-17,9,1,0,0
"Peru",2020-03-17,117,31,0,0
"Philippines",2020-03-17,187,45,12,0
"Poland",2020-03-17,238,61,5,1
"Portugal",2020-03-17,448,117,1,1
"Qatar",2020-03-17,439,0,0,0
"Romania",2020-03-17,184,26,0,0
"Russia",2020-03-17,114,24,0,0
"Rwanda",2020-03-17,7,2,0,0
"Saint Lucia",2020-03-17,2,0,0,0
"Saint Vincent and the Grenadines",2020-03-17,1,0,0,0
"San Marino",2020-03-17,109,0,7,0
"Saudi Arabia",2020-03-17,171,53,0,0
"Senegal",2020-03-17,26,2,0,0
"Serbia",2020-03-17,65,10,0,0
"Seychelles",2020-03-17,4,1,0,0
"Singapore",2020-03-17,266,23,0,0
"Slovakia",2020-03-17,72,9,0,0
"Slovenia",2020-03-17,275,22,1,0
"Somalia",2020-03-17,1,0,0,0
"South Africa",2020-03-17,62,0,0,0
"Spain",2020-03-17,11748,1806,533,191
"Sri Lanka",2020-03-17,44,16,0,0
"Sudan",2020-03-17,1,0,1,0
"Suriname",2020-03-17,1,0,0,0
